연도,리그,지역,게임횟수,홈게임횟수,승리횟수,패배횟수,득점횟수,타석횟수,안타횟수,2루타횟수,3루타횟수,홈런횟수,타자_볼넷횟수,타자_삼진횟수,도루성공횟수,도루실패횟수,총_실점수,자책점수,평균자책점수,완투_횟수,완봉_횟수,세이브_횟수,소화한 아웃 수,피안타_횟수,피홈런_횟수,볼넷허용_횟수,투수_삼진횟수,실책횟수,병살횟수,수비율,승률,포스트시즌_진출여부,도루시도횟수,도루실패율
1980,AL,E,113,57,60,53,567,3957,1088,208,25,142,318,521,91,39,477,418,3.71,33,9,21,3045,1071,95,294,402,102,132,0.97,0.5308641975308642,0,130,0.2994652406417112
1980,NL,E,113,56,62,50,485,3825,984,175,42,79,382,605,165,57,440,394,3.48,23,10,25,3057,1012,70,322,576,100,88,0.97,0.5555555555555556,0,223,0.25705329153605017
1980,AL,E,113,56,72,41,574,3887,1038,167,23,132,450,517,60,25,463,407,3.58,20,10,35,3074,1003,71,324,591,96,112,0.97,0.6358024691358025,1,85,0.29508196721311475
1980,NL,E,113,57,46,66,427,3834,984,152,28,42,350,588,110,69,491,434,3.85,11,6,23,3047,1031,98,357,620,107,92,0.97,0.41358024691358025,0,179,0.3852140077821012
1980,AL,W,113,56,58,55,480,3846,996,148,24,95,354,576,122,57,449,396,3.46,65,6,9,3089,942,99,364,538,91,80,0.97,0.5123456790123457,0,179,0.31906614785992216
1980,NL,E,113,56,63,49,509,3937,1061,190,37,81,330,495,98,43,447,394,3.43,17,5,28,3108,993,60,371,622,95,95,0.97,0.5617283950617284,1,141,0.3069306930693069
1980,NL,E,113,56,58,55,466,3861,1028,174,26,81,316,532,146,71,452,406,3.58,17,5,30,3061,995,77,315,582,95,107,0.97,0.5123456790123457,0,217,0.3279742765273312
1980,NL,W,114,56,51,62,413,3877,986,136,30,46,394,553,167,51,457,416,3.65,13,6,27,3078,1031,67,375,509,91,109,0.98,0.4506172839506173,0,218,0.23397435897435898
1980,AL,W,114,56,41,72,427,3842,951,147,24,72,338,508,81,43,555,496,4.38,21,4,18,3059,1095,111,378,492,104,132,0.97,0.36419753086419754,0,124,0.34831460674157305
1980,NL,W,112,56,52,60,401,3757,916,139,30,56,356,588,70,40,443,389,3.46,18,7,24,3040,1012,64,344,567,109,86,0.97,0.4658385093167702,0,110,0.3670886075949367
1980,NL,E,113,56,51,61,516,3925,1078,210,34,70,315,546,81,37,496,442,3.93,23,6,18,3038,1017,62,346,464,85,121,0.98,0.4567901234567901,0,119,0.3157894736842105
1980,AL,W,114,56,53,59,529,3982,1131,184,18,86,336,412,63,34,526,453,4.02,24,4,17,3047,1092,83,363,623,102,118,0.97,0.4720496894409938,0,98,0.35
1980,AL,E,113,56,46,66,436,3899,978,174,37,88,313,569,46,50,533,478,4.19,27,6,16,3078,1066,94,444,493,93,144,0.97,0.41358024691358025,0,97,0.5179856115107914
1981,NL,W,74,35,35,39,276,2549,620,103,15,44,224,378,68,27,291,259,3.45,7,4,16,2032,655,43,230,329,71,65,0.97,0.4716981132075472,0,95,0.2846715328467153
1981,AL,E,73,38,41,32,300,2461,618,115,7,61,282,317,28,23,305,270,3.7,17,7,16,1973,646,58,242,342,47,79,0.98,0.5619047619047619,0,52,0.4533333333333333
1981,AL,E,75,37,41,34,363,2674,736,117,11,62,264,364,22,21,336,292,3.81,13,2,16,2072,688,62,247,375,63,75,0.97,0.5462962962962963,0,44,0.49206349206349204
1981,AL,W,77,37,35,41,333,2581,660,93,11,67,275,399,30,23,317,279,3.7,18,3,13,2039,670,56,226,298,70,84,0.97,0.4636363636363636,0,53,0.42857142857142855
1981,AL,W,74,34,37,36,333,2530,687,94,18,53,225,362,60,30,296,254,3.47,14,5,16,1975,623,51,235,370,60,79,0.97,0.5094339622641509,0,91,0.3384615384615385
1981,NL,E,74,40,26,45,259,2482,586,96,20,39,239,427,50,28,338,298,4.01,4,1,14,2007,688,41,271,372,79,72,0.97,0.36893203883495146,0,79,0.36283185840707965
1981,NL,W,75,37,46,29,324,2545,680,133,16,44,262,387,40,25,308,280,3.73,17,13,14,2027,604,46,275,415,56,69,0.98,0.6111111111111112,0,66,0.3894736842105263
1981,AL,E,72,37,36,35,301,2454,645,105,14,27,240,265,83,25,309,280,3.88,23,7,9,1955,692,46,217,398,60,63,0.97,0.5048543689320388,0,109,0.23717948717948717
1981,AL,E,76,38,42,34,298,2520,645,103,20,45,282,350,42,25,282,266,3.53,23,9,15,2034,588,58,261,333,45,76,0.98,0.5504587155963303,0,68,0.37755102040816324
1981,NL,W,77,35,42,34,275,2585,663,112,24,31,237,341,56,30,231,205,2.66,16,6,17,2079,589,28,210,427,60,56,0.98,0.5545454545454546,1,86,0.3467741935483871
1981,AL,W,72,32,35,37,277,2492,666,118,20,42,210,293,70,37,283,255,3.56,16,5,16,1936,636,52,191,282,50,65,0.98,0.4854368932038835,1,107,0.3464052287581699
1981,NL,W,77,39,44,32,315,2625,688,93,14,57,231,385,51,31,249,233,3.01,18,13,16,2093,632,37,211,422,60,70,0.98,0.5727272727272728,1,82,0.3865546218487395
1981,AL,W,77,42,28,47,264,2573,618,102,25,32,192,347,23,18,340,303,3.98,9,4,15,2055,714,55,263,350,65,72,0.97,0.3761467889908257,0,42,0.4426229508196721
1981,AL,E,76,34,43,32,345,2620,672,121,14,67,210,322,27,25,321,299,3.91,7,2,24,2070,695,50,246,313,55,94,0.98,0.5688073394495413,1,52,0.48
1981,NL,E,75,39,42,33,310,2513,618,102,19,56,257,348,96,28,275,249,3.3,14,8,16,2047,631,40,187,364,56,61,0.98,0.5555555555555556,1,124,0.2247191011235955
1981,AL,E,74,35,41,33,294,2470,622,103,15,70,273,303,32,21,240,213,2.9,11,9,21,1990,578,44,200,424,50,70,0.98,0.5514018691588785,1,53,0.38961038961038963
1981,NL,E,73,36,28,43,243,2445,607,95,24,39,212,422,72,29,302,255,3.55,4,2,16,1944,634,51,235,343,91,62,0.96,0.39805825242718446,0,101,0.2896551724137931
1981,AL,W,76,39,44,31,320,2573,637,83,18,72,239,452,68,32,282,254,3.3,42,9,7,2085,618,56,259,353,56,51,0.98,0.5871559633027523,1,101,0.32413793103448274
1981,NL,E,74,38,41,33,343,2565,701,115,17,48,260,302,72,32,330,302,4.05,13,3,16,2015,676,50,242,406,60,62,0.98,0.5514018691588785,1,104,0.3087248322147651
1981,NL,E,72,35,32,39,284,2503,644,123,21,38,194,345,85,36,297,261,3.56,7,3,20,1978,667,42,242,344,60,74,0.97,0.45098039215686275,0,121,0.2988505747126437
1981,NL,W,77,38,28,48,267,2629,674,118,24,22,217,367,58,43,318,289,3.72,6,4,16,2104,709,44,289,344,71,81,0.97,0.37272727272727274,0,101,0.42758620689655175
1981,AL,W,77,39,30,45,298,2646,665,103,9,62,230,387,70,34,364,328,4.23,7,4,16,2094,727,53,251,334,63,85,0.97,0.4036697247706422,0,104,0.3333333333333333
1981,NL,W,77,37,39,38,298,2636,658,112,18,44,270,380,62,35,289,257,3.28,5,2,23,2119,679,39,275,392,69,71,0.97,0.5045045045045045,0,97,0.3597122302158273
1981,NL,E,72,37,41,30,324,2475,655,110,31,35,265,346,61,31,291,266,3.63,7,3,23,1980,631,36,203,271,57,75,0.98,0.5784313725490197,0,93,0.3383458646616541
1981,AL,W,73,39,39,33,316,2506,677,124,10,34,206,277,32,28,272,248,3.4,16,5,12,1973,623,46,225,341,48,71,0.98,0.5428571428571428,0,60,0.47126436781609193
1981,AL,E,74,37,25,48,230,2464,557,95,16,42,198,389,46,39,326,282,3.82,14,2,12,2001,635,50,263,315,73,71,0.97,0.3490566037735849,0,85,0.4634146341463415
1982,NL,W,113,56,62,51,517,3854,987,150,15,102,387,608,105,53,491,434,3.82,10,7,35,3072,1038,88,351,569,95,130,0.97,0.5493827160493827,1,159,0.33771929824561403
1982,AL,E,114,57,65,47,541,3889,1034,181,18,125,443,557,34,26,480,453,3.99,26,5,23,3070,1005,102,341,503,70,98,0.98,0.5802469135802469,0,60,0.4367816091954023
1982,AL,E,113,56,62,51,527,3917,1075,189,21,95,382,515,29,26,499,455,4.03,16,7,23,3051,1089,108,334,571,84,120,0.98,0.5493827160493827,0,56,0.48148148148148145
1982,AL,W,113,56,65,48,569,3872,1062,187,18,130,429,532,38,36,468,434,3.82,28,7,18,3074,1005,86,337,509,74,119,0.98,0.5740740740740741,1,74,0.49074074074074076
1982,AL,W,113,56,60,52,550,3902,1066,186,36,95,373,606,95,40,496,433,3.87,21,7,28,3021,1051,69,322,527,107,121,0.97,0.5370370370370371,0,135,0.29896907216494845
1982,NL,E,113,56,51,62,473,3871,1005,167,32,71,322,608,92,49,496,441,3.92,6,4,30,3038,1057,87,316,534,92,77,0.97,0.4506172839506173,0,141,0.3465346534653465
1982,NL,W,113,56,42,70,381,3835,962,159,23,57,329,571,91,48,462,415,3.66,15,4,21,3066,989,73,399,698,89,110,0.98,0.3765432098765432,0,140,0.345
1982,AL,E,113,56,54,58,478,3891,1020,157,22,76,455,437,105,47,523,468,4.11,21,6,21,3082,1003,85,412,617,86,90,0.98,0.48148148148148145,0,153,0.3105022831050228
1982,AL,E,113,56,58,55,510,3912,1042,165,28,123,329,564,65,46,479,429,3.8,31,3,18,3047,959,120,387,518,80,115,0.98,0.5123456790123457,0,111,0.41509433962264153
1982,NL,W,113,56,53,59,398,3807,939,165,33,51,304,581,98,42,434,384,3.42,25,11,21,3036,936,60,335,629,95,107,0.97,0.47530864197530864,0,140,0.3034825870646766
1982,AL,W,113,56,62,50,548,3940,1122,206,40,92,309,530,93,33,501,454,4.08,11,8,31,3005,1010,114,329,454,88,98,0.97,0.5555555555555556,0,126,0.26519337016574585
1982,NL,W,113,56,61,51,483,3949,1040,155,22,96,369,562,105,39,428,377,3.26,25,11,19,3124,949,56,327,652,97,91,0.97,0.5432098765432098,0,144,0.27053140096618356
1982,AL,W,113,56,42,71,459,3880,998,163,30,103,331,620,26,23,573,526,4.72,18,4,21,3009,1038,145,450,568,73,113,0.98,0.37037037037037035,0,49,0.4647887323943662
1982,AL,E,114,57,66,46,623,4013,1119,193,28,151,338,499,58,36,501,454,3.98,23,4,32,3080,1059,106,357,501,87,129,0.98,0.5864197530864198,1,95,0.38235294117647056
1982,NL,E,113,56,60,53,487,3889,1017,189,26,93,352,571,109,38,431,375,3.31,23,7,30,3066,959,77,313,655,85,81,0.98,0.5308641975308642,0,147,0.2641509433962264
1982,AL,E,113,56,55,58,496,3868,991,157,25,112,413,503,48,31,501,452,3.99,16,5,27,3063,1029,79,343,657,89,110,0.97,0.4876543209876543,0,79,0.39473684210526316
1982,NL,E,113,56,45,67,426,3856,952,158,18,67,319,703,95,40,506,436,3.88,10,3,25,3038,1055,83,407,531,122,93,0.97,0.4012345679012346,0,136,0.29743589743589743
1982,AL,W,113,56,47,65,483,3813,900,147,18,104,407,663,162,60,573,513,4.54,29,4,15,3057,1054,123,453,487,112,98,0.97,0.41975308641975306,0,223,0.2727272727272727
1982,NL,E,113,56,62,51,464,3817,991,171,17,78,354,581,89,53,457,408,3.61,26,9,23,3057,976,60,330,701,84,96,0.98,0.5493827160493827,0,142,0.37254901960784315
1982,NL,E,113,56,58,54,506,3929,1074,190,28,93,312,603,112,52,487,434,3.81,13,4,27,3078,1003,82,364,653,101,93,0.97,0.5185185185185185,0,165,0.3177966101694915
1982,NL,W,113,56,56,56,472,3902,1004,151,36,56,300,613,115,53,460,403,3.52,14,7,28,3099,943,97,351,535,106,99,0.97,0.5,0,168,0.3181818181818182
1982,AL,W,113,56,53,60,455,3938,1001,181,23,91,319,564,91,57,498,445,3.88,16,7,27,3099,1001,121,382,701,96,110,0.97,0.4691358024691358,0,149,0.38497652582159625
1982,NL,W,113,56,60,52,471,3849,975,149,21,93,424,640,91,39,480,415,3.64,12,2,31,3076,1054,76,326,567,121,87,0.97,0.5370370370370371,0,130,0.3010752688172043
1982,NL,E,113,56,64,49,479,3818,1007,167,36,46,398,563,140,63,426,384,3.37,17,7,32,3076,993,65,351,482,86,118,0.98,0.5679012345679012,1,203,0.3127147766323024
1982,AL,W,113,56,44,68,413,3811,947,142,18,80,312,525,44,31,524,476,4.28,22,3,16,3005,1087,89,338,482,84,118,0.98,0.3950617283950617,0,75,0.4166666666666667
1982,AL,E,113,56,54,58,455,3868,1012,183,31,74,290,524,82,56,490,443,3.95,28,9,17,3030,999,102,345,543,95,102,0.97,0.48148148148148145,0,139,0.40703517587939697
1983,NL,W,113,56,61,51,522,3830,1042,152,31,91,407,592,102,61,448,410,3.67,12,2,33,3024,988,92,378,626,95,123,0.97,0.5432098765432098,0,163,0.37606837606837606
1983,AL,E,113,56,68,44,559,3882,1044,198,18,117,420,560,42,23,456,410,3.63,25,10,26,3049,1015,91,316,541,84,111,0.98,0.6049382716049383,1,65,0.35106382978723405
1983,AL,E,113,56,54,58,506,3912,1058,200,22,99,375,530,21,18,542,487,4.34,20,4,29,3036,1100,110,345,536,91,117,0.97,0.48148148148148145,0,39,0.4642857142857143
1983,AL,W,113,56,49,64,505,3947,1026,168,15,107,356,584,28,27,545,494,4.31,27,4,16,3095,1145,91,347,467,107,133,0.97,0.43209876543209874,0,56,0.4875
1983,AL,W,113,56,69,44,560,3838,1007,189,29,109,368,621,115,35,454,412,3.67,24,8,33,3034,948,89,312,613,84,110,0.98,0.6111111111111112,1,150,0.23255813953488372
1983,NL,E,113,56,49,63,490,3858,1005,190,29,98,329,607,58,27,503,452,4.08,6,7,29,2998,1047,81,348,564,80,114,0.98,0.4382716049382716,0,86,0.3225806451612903
1983,NL,W,113,56,51,61,436,3733,891,165,24,74,411,704,107,53,496,445,3.98,23,3,20,3026,955,94,438,653,79,84,0.98,0.4567901234567901,0,161,0.3333333333333333
1983,AL,E,113,56,49,64,492,3833,1015,174,21,60,423,483,76,49,549,496,4.43,23,5,17,3026,1071,84,370,555,85,121,0.98,0.43209876543209874,0,125,0.39444444444444443
1983,AL,E,113,56,64,49,552,3914,1071,198,37,109,355,581,65,37,475,429,3.8,29,6,19,3047,922,118,365,612,86,99,0.98,0.5679012345679012,0,102,0.363013698630137
1983,NL,W,113,57,59,53,450,3851,988,167,42,67,361,608,114,66,452,393,3.45,15,9,33,3078,893,65,399,632,102,115,0.97,0.5246913580246914,0,181,0.3667953667953668
1983,AL,W,114,57,55,58,487,3918,1060,191,37,76,277,505,127,32,536,475,4.25,13,5,34,3017,1074,93,329,415,114,124,0.97,0.4876543209876543,0,160,0.2052401746724891
1983,NL,W,114,56,63,49,457,3807,950,137,23,102,378,647,116,53,426,352,3.1,18,8,28,3074,935,67,346,700,117,92,0.97,0.5617283950617284,1,169,0.3140495867768595
1983,AL,W,113,56,49,64,496,3920,1024,196,28,98,326,561,30,20,575,520,4.66,14,3,27,3017,1091,114,406,523,82,118,0.98,0.43209876543209874,0,51,0.3972602739726027
1983,AL,E,113,56,60,52,534,3933,1089,196,39,92,332,465,70,34,495,454,4.02,24,7,30,3053,1059,93,343,482,79,113,0.98,0.5370370370370371,0,105,0.32666666666666666
1983,NL,E,114,56,57,56,473,3927,1037,207,28,71,356,513,96,30,452,409,3.58,26,10,23,3089,984,84,335,629,81,91,0.98,0.5061728395061729,0,127,0.24175824175824176
1983,AL,E,113,56,63,49,539,3941,1074,188,28,107,373,480,58,28,492,436,3.86,32,8,22,3057,1014,81,318,624,97,109,0.97,0.5617283950617284,0,87,0.3333333333333333
1983,NL,E,113,57,47,65,402,3810,919,120,18,78,305,721,98,44,475,415,3.68,12,4,23,3047,968,67,430,501,105,119,0.97,0.41975308641975306,0,143,0.3121951219512195
1983,AL,W,113,56,51,61,495,3861,1012,165,19,84,366,610,164,68,547,490,4.34,15,8,23,3053,1023,94,438,503,109,109,0.97,0.4567901234567901,0,233,0.29429429429429427
1983,NL,E,114,57,62,50,487,3798,946,146,31,87,448,634,100,52,444,379,3.34,14,7,28,3068,1000,77,324,764,106,81,0.97,0.5555555555555556,1,152,0.3440366972477064
1983,NL,E,113,56,58,54,461,3871,1021,166,20,84,347,611,86,53,453,403,3.55,17,9,28,3070,964,76,394,742,80,115,0.98,0.5185185185185185,0,140,0.38308457711442784
1983,NL,W,114,57,56,56,457,3868,968,144,23,65,337,575,125,46,457,413,3.62,16,3,30,3080,972,100,369,595,90,94,0.97,0.5,0,172,0.27235772357723576
1983,AL,W,113,56,42,71,390,3735,896,172,21,77,322,588,100,56,518,454,4.12,17,6,27,2977,1018,101,380,637,93,111,0.97,0.37037037037037035,0,156,0.35714285714285715
1983,NL,W,113,56,55,58,480,3758,926,144,21,99,433,693,98,54,487,415,3.7,14,6,32,3034,1001,88,364,616,119,76,0.97,0.4876543209876543,0,152,0.3577981651376147
1983,NL,E,113,56,55,58,475,3884,1047,183,44,58,380,615,144,62,496,430,3.79,15,7,18,3066,1035,80,367,496,106,121,0.97,0.4876543209876543,0,207,0.30067567567567566
1983,AL,W,114,56,53,59,447,3926,1000,169,23,74,309,536,83,42,426,377,3.31,30,7,22,3078,974,67,329,578,79,105,0.98,0.47530864197530864,0,125,0.33519553072625696
1983,AL,E,113,56,62,51,556,3906,1082,187,40,116,357,567,91,50,508,462,4.12,30,5,22,3034,1003,101,361,584,80,103,0.98,0.5493827160493827,0,142,0.35467980295566504
1984,NL,W,113,56,56,57,442,3795,936,163,18,77,388,627,98,59,458,401,3.57,11,4,34,3038,980,85,367,601,97,107,0.97,0.49382716049382713,0,157,0.37777777777777777
1984,AL,E,113,56,59,53,476,3819,961,163,16,112,434,618,35,24,466,415,3.71,33,9,22,3021,975,95,358,499,86,116,0.98,0.5246913580246914,0,60,0.41379310344827586
1984,AL,E,113,56,60,53,567,3953,1118,181,31,126,350,589,26,16,534,468,4.18,28,8,22,3028,1066,98,361,648,100,89,0.97,0.5308641975308642,0,43,0.3968253968253968
1984,AL,W,113,56,56,56,487,3828,954,147,21,105,389,649,56,35,487,449,3.96,25,8,18,3061,1068,100,331,527,89,118,0.98,0.5,0,91,0.3893129770992366
1984,AL,W,113,56,51,61,475,3859,951,157,26,120,366,618,76,34,515,466,4.13,30,6,22,3053,991,108,338,588,85,112,0.98,0.4567901234567901,0,110,0.310126582278481
1984,NL,E,112,56,67,45,533,3805,990,168,32,95,396,676,107,46,460,418,3.75,13,5,35,3011,1020,69,309,615,84,95,0.98,0.5962732919254659,1,154,0.3
1984,NL,W,113,56,49,64,438,3848,939,166,21,74,396,684,112,43,522,472,4.16,17,4,17,3068,1011,89,404,662,97,81,0.97,0.43209876543209874,0,155,0.2825112107623318
1984,AL,E,114,56,52,60,532,3950,1048,155,27,86,420,570,88,53,536,485,4.26,14,4,24,3080,1066,98,381,562,102,114,0.97,0.46296296296296297,0,142,0.3793103448275862
1984,AL,E,113,57,72,40,580,3950,1070,177,32,130,421,658,74,47,450,397,3.49,13,5,35,3074,950,91,342,639,86,113,0.98,0.6419753086419753,1,121,0.39080459770114945
1984,NL,W,113,56,56,57,485,3883,1025,155,46,55,345,585,73,42,441,374,3.32,16,9,20,3042,944,63,351,665,93,112,0.97,0.49382716049382713,0,116,0.3674698795180723
1984,AL,W,113,56,58,54,471,3880,1040,188,36,81,280,582,74,44,480,440,3.92,12,6,35,3032,998,95,303,506,90,109,0.98,0.5185185185185185,1,118,0.3764705882352941
1984,NL,W,113,56,55,58,406,3779,921,149,16,71,341,580,76,47,420,359,3.17,27,11,18,3066,966,53,349,723,114,102,0.97,0.4876543209876543,0,123,0.38764044943820225
1984,AL,W,113,56,56,56,471,3893,1031,181,23,79,305,514,27,20,472,430,3.85,22,6,26,3017,1000,111,324,499,84,93,0.98,0.5,0,47,0.43478260869565216
1984,AL,E,112,56,46,65,448,3857,1012,162,25,67,302,471,36,39,513,452,4.06,9,4,28,3009,1072,95,336,549,95,109,0.97,0.4161490683229814,0,76,0.5229357798165137
1984,NL,E,112,56,54,58,415,3807,956,169,25,67,329,547,91,26,409,368,3.31,13,7,33,3005,933,79,331,602,92,102,0.97,0.484472049689441,0,118,0.22485207100591717
1984,AL,E,113,56,60,52,530,3962,1092,192,22,91,373,471,43,26,475,430,3.78,10,8,30,3076,1039,84,362,694,99,123,0.97,0.5370370370370371,0,70,0.38
1984,NL,E,113,56,62,50,456,3806,979,164,17,74,350,700,104,37,473,403,3.6,8,10,35,3028,959,72,401,719,90,107,0.97,0.5555555555555556,0,142,0.2660098522167488
1984,AL,W,113,56,53,59,516,3819,990,179,20,110,397,609,101,44,557,498,4.48,10,4,30,3003,1087,108,414,486,102,111,0.97,0.47530864197530864,0,146,0.3062200956937799
1984,NL,E,113,56,56,56,503,3929,1045,173,35,102,388,758,130,42,482,410,3.62,7,4,24,3061,991,70,313,632,112,78,0.97,0.5,0,172,0.24390243902439024
1984,NL,E,113,56,52,60,430,3875,988,165,23,68,306,588,67,43,396,355,3.11,18,9,23,3087,940,71,351,696,89,99,0.98,0.46296296296296297,0,110,0.3924050632911392
1984,NL,W,113,56,64,49,480,3852,997,144,29,76,330,567,106,47,443,395,3.48,9,11,30,3066,928,85,394,568,96,100,0.97,0.5679012345679012,1,154,0.3090909090909091
1984,AL,W,113,56,51,61,477,3882,1000,170,23,90,363,609,81,43,541,483,4.31,18,2,24,3028,1047,96,433,680,88,100,0.97,0.4567901234567901,0,124,0.34831460674157305
1984,NL,W,113,56,46,67,477,3954,1049,160,18,78,369,686,88,53,564,499,4.39,6,4,26,3068,1112,87,384,597,118,93,0.97,0.4074074074074074,0,141,0.37623762376237624
1984,NL,E,113,56,58,54,456,3803,958,157,30,52,361,646,154,49,451,403,3.58,13,8,35,3042,998,65,345,565,82,128,0.98,0.5185185185185185,0,203,0.24398625429553264
1984,AL,W,112,56,48,64,459,3898,1016,158,20,84,294,564,56,35,499,437,3.91,26,4,14,3019,1010,103,362,604,96,96,0.97,0.42857142857142855,0,91,0.3816793893129771
1984,AL,E,114,56,62,51,525,3980,1088,192,47,100,322,571,135,46,487,439,3.86,23,7,23,3074,1003,98,369,612,86,116,0.98,0.5493827160493827,0,182,0.25769230769230766
1985,NL,W,113,56,46,67,442,3868,951,149,19,88,387,594,50,36,546,474,4.19,6,6,20,3059,1058,93,449,543,111,137,0.97,0.4074074074074074,0,86,0.41935483870967744
1985,AL,E,112,56,58,54,572,3861,1015,163,15,149,422,635,48,30,534,485,4.38,22,4,23,2996,1036,112,397,555,80,117,0.98,0.515527950310559,0,78,0.38392857142857145
1985,AL,E,114,56,56,56,560,4003,1130,204,21,113,393,571,46,18,503,461,4.06,24,5,20,3068,1040,91,378,639,101,112,0.97,0.5,0,65,0.2903225806451613
1985,AL,W,113,55,62,50,512,3809,954,150,21,107,453,631,74,35,492,443,3.91,15,5,28,3059,1017,119,359,536,78,141,0.98,0.5555555555555556,0,109,0.3248407643312102
1985,AL,W,114,56,59,53,515,3828,970,172,25,102,329,590,75,39,503,459,4.07,14,5,27,3047,987,112,398,716,77,106,0.98,0.5246913580246914,0,114,0.34146341463414637
1985,NL,E,113,56,53,58,480,3844,977,167,19,105,393,655,127,34,510,466,4.16,14,5,29,3028,1044,109,363,574,93,105,0.97,0.4782608695652174,0,161,0.21212121212121213
1985,NL,W,113,56,62,50,473,3801,969,174,23,79,403,599,111,49,466,418,3.71,16,7,31,3047,942,91,374,637,84,99,0.98,0.5527950310559007,0,160,0.3056768558951965
1985,AL,E,113,56,42,71,510,3868,1025,177,21,81,344,571,92,50,602,542,4.91,16,4,19,2984,1089,118,382,491,98,112,0.97,0.37037037037037035,0,142,0.35294117647058826
1985,AL,E,112,56,58,53,510,3902,989,177,31,141,368,648,52,28,481,428,3.78,21,7,28,3057,919,98,389,660,98,106,0.97,0.5217391304347826,0,81,0.35344827586206895
1985,NL,W,113,56,58,55,494,3907,1019,182,29,84,333,611,67,39,483,415,3.66,11,6,29,3061,975,83,380,636,106,111,0.97,0.5123456790123457,0,106,0.3684210526315789
1985,AL,W,113,57,63,49,480,3849,968,182,34,107,331,588,89,33,447,396,3.49,18,7,28,3068,1003,72,324,592,88,112,0.98,0.5617283950617284,1,123,0.2727272727272727
1985,NL,W,113,56,66,46,477,3851,1003,158,19,90,377,592,95,40,405,337,2.96,25,14,25,3076,896,71,323,685,116,91,0.97,0.5864197530864198,1,135,0.29896907216494845
1985,AL,W,113,58,53,59,493,3856,1017,197,28,98,351,545,47,30,547,496,4.48,28,4,23,2994,1027,114,323,536,84,97,0.98,0.47530864197530864,0,77,0.39285714285714285
1985,AL,E,112,56,49,62,482,3897,1026,175,30,70,323,522,48,23,561,490,4.39,23,3,25,3017,1057,122,349,543,99,107,0.97,0.4409937888198758,0,72,0.3300970873786408
1985,NL,E,112,56,58,53,443,3800,939,169,34,82,344,616,118,53,445,402,3.55,9,9,37,3059,942,69,356,609,84,106,0.98,0.5217391304347826,0,172,0.3130081300813008
1985,AL,E,112,56,67,44,587,3820,1020,190,21,123,434,539,108,37,461,413,3.69,17,6,34,3024,961,109,362,634,86,120,0.97,0.6024844720496895,0,145,0.2548076923076923
1985,NL,E,113,56,68,44,486,3884,997,167,24,93,382,610,81,37,397,359,3.11,22,13,25,3124,914,77,360,727,80,96,0.98,0.6049382716049383,0,118,0.31176470588235294
1985,AL,W,113,55,53,59,529,3906,1032,161,23,108,355,602,81,40,550,498,4.41,7,4,28,3051,1015,120,424,549,98,95,0.97,0.47530864197530864,0,122,0.3314285714285714
1985,NL,E,113,56,52,60,466,3833,940,166,32,98,368,766,85,35,471,414,3.68,16,6,21,3038,996,80,417,629,97,99,0.97,0.46296296296296297,0,121,0.2947976878612717
1985,NL,E,112,56,39,72,397,3805,937,175,19,56,359,589,77,42,495,445,3.97,10,4,20,3034,984,74,408,673,93,88,0.97,0.35403726708074534,0,118,0.35294117647058826
1985,NL,W,113,56,58,55,454,3854,983,168,19,76,359,566,42,27,435,383,3.4,18,13,30,3047,979,88,310,508,86,110,0.98,0.5123456790123457,0,69,0.3939393939393939
